time,Estimated profit%,Base,Intermediate,srcExchange,dstExchange,initialBaseAmount,initialAmountOfAltCoin,finalBaseAmount,amountOfAltCoinAtDst,ProfitInBase,TotalProfit%,night
4/13/2019 7:53,1.886792453,BTC,IOST,Binance,Bittrex,0.5,188679.2453,0.500952288,188489.566,0.000952288,0.190457521,1
4/13/2019 7:55,1.503759399,BTC,IOST,Kucoin,Bittrex,0.108238347,40844.6921,0.108485054,40802.84741,0.000246707,0.227929028,1
4/13/2019 7:57,6.625,ETH,DASH,Coss,Binance,0.67048,0.986,0.695211136,0.974028,0.024731136,3.68857172,1
4/13/2019 7:57,6.564705882,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.694812378,0.974028,0.024332378,3.629098233,1
4/13/2019 7:57,6.336764706,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.688969149,0.974028,0.018489149,2.757598888,1
4/13/2019 7:57,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.695111045,0.974028,0.024631045,3.673643442,1
4/13/2019 7:57,6.335786765,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696543671,0.974028,0.026063671,3.887315267,1
4/13/2019 7:58,3.138155377,BTC,STORJ,Binance,Coss,0.03950845,753,0.039678489,748.747,0.000170039,0.430385825,1
4/13/2019 8:01,6.60009706,ETH,DASH,Coss,Binance,0.63647064,0.936,0.659029647,0.924128,0.022559007,3.544390864,0
4/13/2019 8:01,6.585685084,ETH,DASH,Coss,Hitbtc,0.63647064,0.936,0.658482555,0.924128,0.022011915,3.458433741,0
4/13/2019 8:01,6.338328505,ETH,DASH,Coss,Kucoin,0.63647064,0.936,0.653352405,0.924128,0.016881765,2.652402791,0
4/13/2019 8:01,6.619214989,ETH,DASH,Coss,Okex,0.63647064,0.936,0.658987811,0.924128,0.022517171,3.537817675,0
4/13/2019 8:01,6.338084384,ETH,DASH,Coss,Bittrex,0.63647064,0.936,0.660556778,0.924128,0.024086138,3.784328136,0
4/13/2019 8:01,33.99822695,BTC,THETA,Binance,Livecoin,0.03616065,1605,0.037839497,1603.295,0.001678847,4.642744148,0
4/13/2019 8:05,6.572155473,ETH,DASH,Coss,Binance,0.63647064,0.936,0.658544458,0.924128,0.022073818,3.468159714,0
4/13/2019 8:05,6.467006868,ETH,DASH,Coss,Hitbtc,0.63647064,0.936,0.658117333,0.924128,0.021646693,3.401051239,0
4/13/2019 8:05,6.338328505,ETH,DASH,Coss,Kucoin,0.63647064,0.936,0.653549998,0.924128,0.017079358,2.683447888,0
4/13/2019 8:05,6.619214989,ETH,DASH,Coss,Okex,0.63647064,0.936,0.657233108,0.924128,0.020762468,3.262124991,0
4/13/2019 8:05,6.338941749,ETH,DASH,Coss,Bittrex,0.63647064,0.936,0.660561894,0.924128,0.024091254,3.785131957,0
4/13/2019 8:10,6.569214253,ETH,DASH,Coss,Binance,0.63715063,0.937,0.659983827,0.925126,0.022833197,3.583641862,0
4/13/2019 8:10,6.467006868,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.658839327,0.925126,0.021688697,3.40401404,0
4/13/2019 8:10,6.338328505,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.65388205,0.925126,0.01673142,2.62597552,0
4/13/2019 8:10,6.472154002,ETH,DASH,Coss,Okex,0.63715063,0.937,0.658786537,0.925126,0.021635907,3.395728756,0
4/13/2019 8:10,6.33995647,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.661288401,0.925126,0.024137771,3.7883932,0
4/13/2019 8:10,2.86259542,BTC,STORJ,Binance,Coss,0.03985368,759,0.039996134,754.741,0.000142454,0.357441536,0
4/13/2019 8:11,0.743494424,BTC,IOST,Binance,Bittrex,0.5,185873.606,0.500093342,185686.7323,9.33419E-05,0.018668376,0
4/13/2019 8:11,0.628436764,BTC,IOTA,Bitfinex,Binance,0.282877274,4442.865934,0.283180443,4433.480202,0.000303169,0.107173163,0
4/13/2019 8:14,6.560390594,ETH,DASH,Coss,Binance,0.63715063,0.937,0.659768373,0.925126,0.022617743,3.549826732,0
4/13/2019 8:14,6.467006868,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.658839327,0.925126,0.021688697,3.40401404,0
4/13/2019 8:14,6.338328505,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.654645243,0.925126,0.017494613,2.745757801,0
4/13/2019 8:14,6.472154002,ETH,DASH,Coss,Okex,0.63715063,0.937,0.658786537,0.925126,0.021635907,3.395728756,0
4/13/2019 8:14,6.340865307,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.661294169,0.925126,0.024143539,3.789298415,0
4/13/2019 8:15,0.743494424,BTC,IOST,Binance,Bittrex,0.5,185873.606,0.500015437,185686.7323,1.54371E-05,0.003087426,0
4/13/2019 8:15,0.738413197,BTC,IOTA,Bitfinex,Binance,0.273261398,4293.187717,0.273622294,4284.101342,0.000360896,0.132069898,0
4/13/2019 8:18,6.692745482,ETH,DASH,Coss,Binance,0.63715063,0.937,0.660909435,0.925126,0.023758805,3.72891492,0
4/13/2019 8:18,6.707598641,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.66055385,0.925126,0.02340322,3.673106305,0
4/13/2019 8:18,6.338328505,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.653667356,0.925126,0.016516726,2.592279607,0
4/13/2019 8:18,6.619214989,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659710276,0.925126,0.022559646,3.540708337,0
4/13/2019 8:18,6.341791791,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.661299946,0.925126,0.024149316,3.790205078,0
4/13/2019 8:19,2.452005322,BTC,STORJ,Binance,Coss,0.03957826,753,0.039678489,748.747,0.000100229,0.253241978,0
4/13/2019 8:19,0.238284353,BTC,RVN,Binance,Bittrex,0.5,39682.53968,0.500514222,39641.85714,0.000514222,0.102844338,0
4/13/2019 8:19,0.644147683,BTC,IOTA,Bitfinex,Binance,0.273166188,4291.691879,0.273545055,4282.608495,0.000378867,0.138694562,0
4/13/2019 8:22,6.767746585,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661136191,0.925126,0.023985561,3.764503958,0
4/13/2019 8:23,6.765981853,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660716347,0.925126,0.023565717,3.698609934,0
4/13/2019 8:23,6.383917411,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.653956596,0.925126,0.016805966,2.637675422,0
4/13/2019 8:23,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660634014,0.925126,0.023483384,3.685687918,0
4/13/2019 8:23,6.342990338,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.661307734,0.925126,0.024157104,3.79142748,0
4/13/2019 8:23,2.588503997,BTC,STORJ,Binance,Coss,0.03870971,737,0.038831436,732.763,0.000121726,0.314458231,0
4/13/2019 8:23,0.628436764,BTC,IOTA,Bitfinex,Binance,0.26198925,4114.798967,0.262529693,4106.069369,0.000540443,0.206284284,0
4/13/2019 8:27,6.722157679,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661034529,0.925126,0.023883899,3.748548218,0
4/13/2019 8:27,6.766128914,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.66071727,0.925126,0.02356664,3.698754841,0
4/13/2019 8:27,6.383917411,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.65418042,0.925126,0.01702979,2.672804414,0
4/13/2019 8:27,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660634014,0.925126,0.023483384,3.685687918,0
4/13/2019 8:27,6.344141826,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.66131496,0.925126,0.02416433,3.792561534,0
4/13/2019 8:28,2.647114835,BTC,STORJ,Binance,Coss,0.03083321,587,0.030890315,582.913,5.71049E-05,0.18520595,0
4/13/2019 8:31,6.785393903,ETH,DASH,Coss,Binance,0.63715063,0.937,0.660621537,0.925126,0.023470907,3.683729766,0
4/13/2019 8:31,6.727157752,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660472602,0.925126,0.023321972,3.660354491,0
4/13/2019 8:31,6.383917411,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.654374656,0.925126,0.017224026,2.703289483,0
4/13/2019 8:31,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659710276,0.925126,0.022559646,3.540708337,0
4/13/2019 8:31,6.480555596,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662170869,0.925126,0.025020239,3.926895424,0
4/13/2019 8:32,34.08788282,BTC,THETA,Binance,Livecoin,0.03913303,1737,0.039303836,1735.163,0.000170806,0.436473984,0
4/13/2019 8:32,2.725366876,BTC,STORJ,Binance,Coss,0.04772518,909,0.047872335,904.591,0.000147155,0.30833731,0
4/13/2019 8:32,0.707213579,BTC,IOTA,Bitfinex,Binance,0.321705659,5055.880227,0.322633654,5045.268466,0.000927995,0.288461023,0
4/13/2019 8:35,6.795688172,ETH,DASH,Coss,Binance,0.63715063,0.937,0.660950141,0.925126,0.023799511,3.735303666,0
4/13/2019 8:35,6.628185709,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.659851237,0.925126,0.022700607,3.562832092,0
4/13/2019 8:35,6.383917411,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.654552706,0.925126,0.017402076,2.73123413,0
4/13/2019 8:35,6.619214989,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659710276,0.925126,0.022559646,3.540708337,0
4/13/2019 8:35,6.480933543,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662172253,0.925126,0.025021623,3.927112676,0
4/13/2019 8:35,34.32636727,BTC,THETA,Binance,Livecoin,0.03059362,1358,0.035066181,1356.542,0.004472561,14.61926014,0
4/13/2019 8:35,2.686225948,BTC,STORJ,Binance,Coss,0.04552457,867,0.045676236,862.633,0.000151666,0.333152043,0
4/13/2019 8:35,0.880088009,BTC,IOTA,Bitfinex,Binance,0.218832622,3439.142265,0.219302386,3431.76398,0.000469764,0.214668203,0
4/13/2019 8:38,6.8148061,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661653743,0.925126,0.024503113,3.845733178,0
4/13/2019 8:38,6.731863704,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660582472,0.925126,0.023431842,3.677598422,0
4/13/2019 8:39,6.383917411,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.654730755,0.925126,0.017580125,2.759178777,0
4/13/2019 8:39,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660634014,0.925126,0.023483384,3.685687918,0
4/13/2019 8:39,6.481565905,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662177236,0.925126,0.025026606,3.927894781,0
4/13/2019 8:39,2.686225948,BTC,STORJ,Binance,Coss,0.03293136,628,0.033060888,623.872,0.000129528,0.393327192,0
4/13/2019 8:42,6.879512934,ETH,DASH,Coss,Binance,0.63715063,0.937,0.662337652,0.925126,0.025187022,3.953071791,0
4/13/2019 8:42,6.777158488,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660927777,0.925126,0.023777147,3.731793633,0
4/13/2019 8:42,6.383917411,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.659306273,0.925126,0.022155643,3.477300643,0
4/13/2019 8:42,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660634014,0.925126,0.023483384,3.685687918,0
4/13/2019 8:42,6.482439448,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662182626,0.925126,0.025031996,3.928740614,0
4/13/2019 8:43,2.960840497,BTC,STORJ,Binance,Coss,0.03359029,641,0.033749119,636.859,0.000158829,0.472840438,0
4/13/2019 8:47,6.889807203,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661755405,0.925126,0.024604775,3.861688918,0
4/13/2019 8:47,6.82524743,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.661088427,0.925126,0.023937797,3.757007448,0
4/13/2019 8:47,6.60745011,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.654284022,0.925126,0.017133392,2.689064523,0
4/13/2019 8:47,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660634014,0.925126,0.023483384,3.685687918,0
4/13/2019 8:47,6.483411521,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662188956,0.925126,0.025038326,3.929734178,0
4/13/2019 8:47,2.960840497,BTC,STORJ,Binance,Coss,0.03359029,641,0.033749119,636.859,0.000158829,0.472840438,0
4/13/2019 8:50,6.894219033,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661792373,0.925126,0.024641743,3.867491005,0
4/13/2019 8:51,6.825541552,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.66108935,0.925126,0.02393872,3.757152355,0
4/13/2019 8:51,6.619214989,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.657343469,0.925126,0.020192839,3.169241029,0
4/13/2019 8:51,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659967224,0.925126,0.022816594,3.581036006,0
4/13/2019 8:51,6.484432124,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662194973,0.925126,0.025044343,3.930678498,0
4/13/2019 8:51,2.432535158,BTC,STORJ,Binance,Coss,0.0494025,941,0.049531346,936.559,0.000128846,0.260808388,0
4/13/2019 8:54,6.895689643,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661589049,0.925126,0.024438419,3.835579525,0
4/13/2019 8:54,6.825394491,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.66108935,0.925126,0.02393872,3.757152355,0
4/13/2019 8:54,6.619214989,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.65742858,0.925126,0.02027795,3.182599061,0
4/13/2019 8:54,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660634014,0.925126,0.023483384,3.685687918,0
4/13/2019 8:54,6.485221842,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662200122,0.925126,0.025049492,3.931486674,0
4/13/2019 8:55,2.666666667,BTC,STORJ,Binance,Coss,0.05918523,1131,0.059267401,1126.369,8.21712E-05,0.138837394,0
4/13/2019 8:55,0.644147683,BTC,IOTA,Bitfinex,Binance,0.176988387,2781.524227,0.177131084,2775.461178,0.000142698,0.080625452,0
4/13/2019 8:58,6.858924396,ETH,DASH,Coss,Binance,0.63715063,0.937,0.660491742,0.925126,0.023341112,3.663358596,0
4/13/2019 8:58,6.699657348,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660299949,0.925126,0.023149319,3.633256885,0
4/13/2019 8:58,6.638332917,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.660144352,0.925126,0.022993722,3.6088361,0
4/13/2019 8:58,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.658879295,0.925126,0.021728665,3.410286955,0
4/13/2019 8:58,6.486189503,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662206102,0.925126,0.025055472,3.932425201,0
4/13/2019 8:59,34.4459279,BTC,THETA,Binance,Livecoin,0.03267212,1452,0.036741784,1450.448,0.004069664,12.45607667,0
4/13/2019 8:59,0.36900369,BTC,IOST,Binance,Okex,0.41825598,154338,0.418415756,154182.662,0.000159776,0.038200608,0
4/13/2019 9:02,6.767746585,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661043771,0.925126,0.023893141,3.74999874,0
4/13/2019 9:02,6.699657348,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660299949,0.925126,0.023149319,3.633256885,0
4/13/2019 9:02,6.644215356,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.660183716,0.925126,0.023033086,3.615014255,0
4/13/2019 9:02,6.619214989,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659710276,0.925126,0.022559646,3.540708337,0
4/13/2019 9:02,6.486963044,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662209821,0.925126,0.025059191,3.933008883,0
4/13/2019 9:02,0.73800738,BTC,IOST,Binance,Okex,0.5,184501.845,0.50025908,184316.3432,0.00025908,0.051816002,0
4/13/2019 9:06,6.772158414,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661062255,0.925126,0.023911625,3.752899783,0
4/13/2019 9:06,6.777011427,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660787439,0.925126,0.023636809,3.709767772,0
4/13/2019 9:06,6.650097796,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.660197714,0.925126,0.023047084,3.617211143,0
4/13/2019 9:06,6.619214989,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659710276,0.925126,0.022559646,3.540708337,0
4/13/2019 9:06,6.487024809,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662210055,0.925126,0.025059425,3.933045622,0
4/13/2019 9:09,6.910395741,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661962566,0.925126,0.024811936,3.894202478,0
4/13/2019 9:09,6.81627671,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.661068115,0.925126,0.023917485,3.753819494,0
4/13/2019 9:09,6.650097796,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.660205839,0.925126,0.023055209,3.618486479,0
4/13/2019 9:09,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660634014,0.925126,0.023483384,3.685687918,0
4/13/2019 9:10,6.487176282,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662211491,0.925126,0.025060861,3.933271034,0
4/13/2019 9:10,34.386121,BTC,THETA,Binance,Livecoin,0.03998094,1775,0.040352783,1773.125,0.000371843,0.930051312,0
4/13/2019 9:13,0.937274694,ETH,IOST,Binance,Okex,1.94060718,23319,1.942630198,23294.681,0.002023018,0.10424663,0
4/13/2019 9:13,6.92363123,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661690711,0.925126,0.024540081,3.851535265,0
4/13/2019 9:13,6.854806688,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.661274005,0.925126,0.024123375,3.786133751,0
4/13/2019 9:13,6.655980235,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.660205839,0.925126,0.023055209,3.618486479,0
4/13/2019 9:13,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660634014,0.925126,0.023483384,3.685687918,0
4/13/2019 9:13,6.487507169,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662213586,0.925126,0.025062956,3.933599808,0
4/13/2019 9:14,3.375527426,BTC,STORJ,Binance,Coss,0.03405527,653,0.034384408,648.847,0.000329138,0.966482276,0
4/13/2019 9:17,6.948631598,ETH,DASH,Coss,Binance,0.63715063,0.937,0.662127293,0.925126,0.024976663,3.920056299,0
4/13/2019 9:17,6.854806688,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.661274005,0.925126,0.024123375,3.786133751,0
4/13/2019 9:17,6.655980235,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.660205839,0.925126,0.023055209,3.618486479,0
4/13/2019 9:17,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660525286,0.925126,0.023374656,3.668623246,0
4/13/2019 9:17,6.487849821,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662215662,0.925126,0.025065032,3.933925685,0
4/13/2019 9:17,33.55437666,BTC,THETA,Binance,Livecoin,0.04022049,1775,0.040352783,1773.125,0.000132293,0.328920053,0
4/13/2019 9:17,2.980512037,BTC,STORJ,Binance,Coss,0.03143197,600,0.031578545,595.9,0.000146575,0.46632591,0
4/13/2019 9:20,7.041280019,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661468903,0.925126,0.024318273,3.816722742,0
4/13/2019 9:20,6.903336814,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.661373719,0.925126,0.024223089,3.801783705,0
4/13/2019 9:20,6.663333284,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.660260371,0.925126,0.023109741,3.627045207,0
4/13/2019 9:21,6.913336961,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659927949,0.925126,0.022777319,3.574871844,0
4/13/2019 9:21,6.49033074,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662230935,0.925126,0.025080305,3.936322694,0
4/13/2019 9:25,6.760393535,ETH,DASH,Coss,Binance,0.63715063,0.937,0.660960593,0.925126,0.023809963,3.736944043,0
4/13/2019 9:25,6.588479242,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.659851237,0.925126,0.022700607,3.562832092,0
4/13/2019 9:25,6.670686334,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.660113278,0.925126,0.022962648,3.603959132,0
4/13/2019 9:25,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.658839905,0.925126,0.021689275,3.404104771,0
4/13/2019 9:25,6.48818365,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.66221737,0.925126,0.02506674,3.934193629,0
4/13/2019 9:25,3.138155377,BTC,STORJ,Binance,Coss,0.04693385,897,0.047246514,892.603,0.000312664,0.666180561,0
4/13/2019 9:25,0.72406737,BTC,IOTA,Bitfinex,Binance,0.13701601,2160.186222,0.137193251,2155.36585,0.000177241,0.129357977,0
4/13/2019 9:28,6.761864145,ETH,DASH,Coss,Binance,0.63715063,0.937,0.660942109,0.925126,0.023791479,3.734043,0
4/13/2019 9:28,6.642597685,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.659941718,0.925126,0.022791088,3.577032976,0
4/13/2019 9:28,6.670686334,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.659599528,0.925126,0.022448898,3.523326666,0
4/13/2019 9:28,6.619214989,ETH,DASH,Coss,Okex,0.63715063,0.937,0.658839905,0.925126,0.021689275,3.404104771,0
4/13/2019 9:28,6.488196885,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662217389,0.925126,0.025066759,3.934196751,0
4/13/2019 9:32,6.766275975,ETH,DASH,Coss,Binance,0.63715063,0.937,0.66081821,0.925126,0.02366758,3.714597259,0
4/13/2019 9:32,6.642597685,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.659941718,0.925126,0.022791088,3.577032976,0
4/13/2019 9:32,6.670686334,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.659619856,0.925126,0.022469226,3.52651716,0
4/13/2019 9:32,6.619214989,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659710276,0.925126,0.022559646,3.540708337,0
4/13/2019 9:32,6.488221886,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662218135,0.925126,0.025067505,3.934313841,0
4/13/2019 9:32,2.86259542,BTC,STORJ,Binance,Coss,0.04524368,863,0.045466866,858.637,0.000223186,0.493296777,0
4/13/2019 9:35,6.760393535,ETH,DASH,Coss,Binance,0.63715063,0.937,0.660951351,0.925126,0.023800721,3.735493522,0
4/13/2019 9:35,6.642597685,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.659941718,0.925126,0.022791088,3.577032976,0
4/13/2019 9:35,6.670686334,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.659638337,0.925126,0.022487707,3.529417608,0
4/13/2019 9:35,6.619214989,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659710276,0.925126,0.022559646,3.540708337,0
4/13/2019 9:35,6.488886601,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.66222275,0.925126,0.02507212,3.935038013,0
4/13/2019 9:35,5.291766587,BTC,ETC,Binance,Livecoin,0.05508893,44.01,0.057294612,43.95599,0.002205682,4.003857279,0
4/13/2019 9:36,2.803738318,BTC,STORJ,Binance,Coss,0.03372753,643,0.033855,638.857,0.00012747,0.37794077,0
4/13/2019 9:38,1.273284603,ETH,IOST,Binance,Okex,1.24392975,14730,1.246300455,14714.27,0.002370705,0.190581936,0
4/13/2019 9:39,6.844218297,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661468903,0.925126,0.024318273,3.816722742,0
4/13/2019 9:39,6.714510508,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.6603932,0.925126,0.02324257,3.647892491,0
4/13/2019 9:39,6.670686334,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.659660513,0.925126,0.022509883,3.532898146,0
4/13/2019 9:39,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659967762,0.925126,0.022817132,3.581120475,0
4/13/2019 9:39,6.489767497,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.66222812,0.925126,0.02507749,3.935880949,0
4/13/2019 9:42,6.801570611,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661182401,0.925126,0.024031771,3.771756566,0
4/13/2019 9:42,6.730981338,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660496607,0.925126,0.023345977,3.664122072,0
4/13/2019 9:42,6.676568773,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.66027518,0.925126,0.02312455,3.629369456,0
4/13/2019 9:43,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.659710276,0.925126,0.022559646,3.540708337,0
4/13/2019 9:43,6.49054692,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662233214,0.925126,0.025082584,3.936680435,0
4/13/2019 9:43,1.465201465,BTC,IOST,Binance,Okex,0.5,183150.1832,0.500089404,182966.033,8.94042E-05,0.017880841,0
4/13/2019 9:43,0.732600733,BTC,IOST,Binance,Bittrex,0.5,183150.1832,0.500527121,182966.033,0.000527121,0.105424159,0
4/13/2019 9:46,6.838335858,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661394967,0.925126,0.024244337,3.805118568,0
4/13/2019 9:46,6.730981338,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660496607,0.925126,0.023345977,3.664122072,0
4/13/2019 9:46,6.676568773,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.66027518,0.925126,0.02312455,3.629369456,0
4/13/2019 9:46,6.766275975,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660634014,0.925126,0.023483384,3.685687918,0
4/13/2019 9:46,6.491282225,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.66223721,0.925126,0.02508658,3.937307568,0
4/13/2019 9:47,1.098901099,BTC,IOST,Binance,Okex,0.5,183150.1832,0.500583208,182966.033,0.000583208,0.116641557,0
4/13/2019 9:47,0.732600733,BTC,IOST,Binance,Bittrex,0.5,183150.1832,0.500527121,182966.033,0.000527121,0.105424159,0
4/13/2019 9:50,6.867748055,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661626017,0.925126,0.024475387,3.841381613,0
4/13/2019 9:50,6.780835012,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660809597,0.925126,0.023658967,3.713245539,0
4/13/2019 9:50,6.676568773,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.659722722,0.925126,0.022572092,3.542661726,0
4/13/2019 9:50,6.913336961,ETH,DASH,Coss,Okex,0.63715063,0.937,0.660681943,0.925126,0.023531313,3.693210314,0
4/13/2019 9:50,6.491932234,ETH,DASH,Coss,Bittrex,0.63715063,0.937,0.662241741,0.925126,0.025091111,3.938018705,0
4/13/2019 9:50,1.098901099,BTC,IOST,Binance,Okex,0.5,183150.1832,0.500583208,182966.033,0.000583208,0.116641557,0
4/13/2019 9:50,0.732600733,BTC,IOST,Binance,Bittrex,0.5,183150.1832,0.500527121,182966.033,0.000527121,0.105424159,0
4/13/2019 9:54,6.823629759,ETH,DASH,Coss,Binance,0.63715063,0.937,0.661413451,0.925126,0.024262821,3.808019611,0
4/13/2019 9:54,6.810100149,ETH,DASH,Coss,Hitbtc,0.63715063,0.937,0.660993329,0.925126,0.023842699,3.742082029,0
4/13/2019 9:54,6.688333652,ETH,DASH,Coss,Kucoin,0.63715063,0.937,0.660316308,0.925126,0.023165678,3.635824306,0
